项目id	SKUid	SKU名称	SKU价格	SKU销量	相似度	创新	热销	智能	实用	价格参考	SKUurl
206	1024483837	NBA 苹果时尚篮球手镯手链饰品 运动能量专业时尚球星手圈手环腕带礼物礼品 全套七彩色 大号内周长195mm	105.0	31	0.166666666667	0.66566806923	0.204576745503	0.0	0.0	105.0	http://item.jd.com/1024483837.html
206	1031194032	NBA 新款凹凸字 时尚篮球球星球迷硅胶手链 手镯手腕带 运动男款女款潮流手圈手环 热火队詹姆斯James	53.40625	19	0.166666666667	0.665083677834	0.153814157745	0.0	0.0	53.40625	http://item.jd.com/1031194032.html
206	1036024100	NBA篮球球星 运动硅胶 手环手腕带手链 黑红蓝白黄多色时尚手圈手带 精美盒装礼物礼品 火箭队哈登Harden	19.0	22	0.166666666667	0.667963975953	0.201882709175	0.0	0.0	19.0	http://item.jd.com/1036024100.html
206	1036024101	NBA篮球球星 运动硅胶 手环手腕带手链 黑红蓝白黄多色时尚手圈手带 精美盒装礼物礼品 火箭队霍华德Howard	19.0	36	0.166666666667	0.667963975953	0.201882709175	0.0	0.0	19.0	http://item.jd.com/1036024101.html
206	1036518	体记忆超薄环 T9 黑 智能手环腕带睡眠运动计步器防水可视支持APP	373.657615894	1149	0.166666666667	0.568409337581	0.470920080543	0.0	0.0	373.657615894	http://item.jd.com/1036518.html
206	1043936751	COOKOO 4.0防水手环表 智能无线蓝牙 兼容ios\android平板等设备 布谷鸟 黑色	798.0	1	0.166666666667	0.587703249055	0.0	0.0	0.0	798.0	http://item.jd.com/1043936751.html
206	1047086930	美国无线智能手环防水震动手环运动睡眠蓝牙计步器 黑色	992.114176245	263	0.222222222222	0.342717896463	0.455820483989	0.54	0.66	992.114176245	http://item.jd.com/1047086930.html
206	1047086931	美国无线智能手环防水震动手环运动睡眠蓝牙计步器 蓝色	998.0	70	0.222222222222	0.371727540916	0.369753084165	0.54	0.66	998.0	http://item.jd.com/1047086931.html
206	1048721934	情人节Fitbit Flex无线蓝牙智能手环防水苹果iphone运动睡眠记录器 蓝色	1080.0	9	0.166666666667	0.500295051791	0.186784081557	0.0	0.0	1080.0	http://item.jd.com/1048721934.html
206	1048721935	情人节Fitbit Flex无线蓝牙智能手环防水苹果iphone运动睡眠记录器 黑色	720.0	27	0.166666666667	0.478877109423	0.257709176059	0.0	0.0	720.0	http://item.jd.com/1048721935.html
206	1052370623	泊莉恩 新款  P082 能量负离子运动手环 运动健康手镯 时尚保健 防辐射运饰品手链 银色 18CM	980.0	9	0.166666666667	0.658761331889	0.155036408818	0.0	0.0	980.0	http://item.jd.com/1052370623.html
206	1052378254	克郎托天colantotte磁性钛糖果色运动健康时尚保健硅胶手环磁石男女防辐射手镯日本进口 白紫色 M	490.0	1	0.166666666667	0.391851828276	0.0	0.44	0.66	490.0	http://item.jd.com/1052378254.html
206	1052378266	克郎托天colantotte磁性钛糖果色运动健康时尚保健硅胶手环磁石男女防辐射手镯日本进口 淡绿色 M	490.0	1	0.166666666667	0.391851828276	0.0	0.44	0.66	490.0	http://item.jd.com/1052378266.html
206	1052378269	克郎托天colantotte磁性钛糖果色运动健康时尚保健硅胶手环磁石男女防辐射手镯日本进口 粉色 M	490.0	1	0.166666666667	0.371629606054	0.0	0.44	0.66	490.0	http://item.jd.com/1052378269.html
206	1052378272	克郎托天colantotte磁性钛糖果色运动健康时尚保健硅胶手环磁石男女防辐射手镯日本进口 亮蓝色 M	490.0	1	0.166666666667	0.394596186378	0.0	0.44	0.66	490.0	http://item.jd.com/1052378272.html
206	1052632339	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 黑白色 L	197.0	2	0.166666666667	0.383940183806	0.0748739433905	0.44	0.66	197.0	http://item.jd.com/1052632339.html
206	1052632340	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 黑白色 M	197.0	1	0.166666666667	0.383940183806	0.0	0.44	0.66	197.0	http://item.jd.com/1052632340.html
206	1052632341	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 黄白色 L	197.0	1	0.166666666667	0.404732987115	0.0	0.0	0.0	197.0	http://item.jd.com/1052632341.html
206	1052632344	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 粉白色 M	197.0	2	0.166666666667	0.404732987115	0.0738842571847	0.0	0.0	197.0	http://item.jd.com/1052632344.html
206	1052632348	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 红白色 M	197.0	1	0.166666666667	0.380668815992	0.0	0.0	0.0	197.0	http://item.jd.com/1052632348.html
206	1052632389	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 橙白色 L	197.0	1	0.166666666667	0.380668815992	0.0	0.0	0.0	197.0	http://item.jd.com/1052632389.html
206	1052632390	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 橙白色 M	197.0	1	0.166666666667	0.380668815992	0.0	0.0	0.0	197.0	http://item.jd.com/1052632390.html
206	1052632391	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 蓝白色 L	197.0	1	0.166666666667	0.404505714388	0.0	0.0	0.0	197.0	http://item.jd.com/1052632391.html
206	1052632392	克郎托天colantotte轻质硅胶时尚运动健康彩色磁性护高尔夫手环男女通用 日本原装进口 蓝白色 M	197.0	1	0.166666666667	0.404505714388	0.0	0.0	0.0	197.0	http://item.jd.com/1052632392.html
206	1052638363	colantotte克郎托天TRION:Z磁石保健硅胶户外休闲运动时尚彩色手环男女日本进口 红色 M	210.0	1	0.166666666667	0.489554448391	0.0	0.0	0.0	210.0	http://item.jd.com/1052638363.html
206	1052638365	colantotte克郎托天TRION:Z磁石保健硅胶户外休闲运动时尚彩色手环男女日本进口 黑色 M	210.0	41	0.166666666667	0.495134500852	0.274620957821	0.0	0.0	210.0	http://item.jd.com/1052638365.html
206	1059138	体记忆超薄环 T9 薄荷蓝 智能手环腕带睡眠运动计步器防水可视支持APP	449.869642857	362	0.166666666667	0.568409337581	0.353190060407	0.0	0.0	449.869642857	http://item.jd.com/1059138.html
206	1059281870	探路者TOREAD户外智能蓝牙手环TELB90102男款女款通款运动卡路里消耗腕环 黑色	398.0	3	0.222222222222	0.615732625679	0.104770827452	0.5	0.62	398.0	http://item.jd.com/1059281870.html
206	1064102779	泊莉恩 团购价 热卖 P053 能量负离子运动抗疲劳手环.运动健康 时尚流行饰品手链 黑色	142.0	10	0.166666666667	0.655393297651	0.141848928541	0.0	0.0	142.0	http://item.jd.com/1064102779.html
206	1064102780	泊莉恩 P053 能量负离子运动抗疲劳手环.运动健康 保健手圈 时尚流行饰品手链 白色	142.0	1	0.166666666667	0.684190935584	0.0	0.0	0.0	142.0	http://item.jd.com/1064102780.html
206	1064102781	泊莉恩 P053 能量负离子运动抗疲劳手环.运动健康 保健手圈 时尚流行饰品手链 红色	142.0	2	0.166666666667	0.702675736256	0.0462919499898	0.0	0.0	142.0	http://item.jd.com/1064102781.html
206	1064102782	泊莉恩 P053 能量负离子运动抗疲劳手环.运动健康 保健手圈 时尚流行饰品手链 粉色	142.0	1	0.166666666667	0.681918208311	0.0	0.0	0.0	142.0	http://item.jd.com/1064102782.html
206	1064148476	泊莉恩 P053 能量负离子运动抗疲劳手环.运动健康 保健手圈 时尚流行饰品手链 蓝色	142.0	4	0.166666666667	0.681854657391	0.097784190819	0.0	0.0	142.0	http://item.jd.com/1064148476.html
206	1064979644	时光一百（TIME100）时尚手机伴侣 智能手环 智能手表 男女运动腕带蓝牙 蓝色	612.694581281	195	0.166666666667	0.587504715042	0.329978071198	0.0	0.0	612.694581281	http://item.jd.com/1064979644.html
206	1064979645	时光一百（TIME100）潮流LED手机伴侣智能手环/智能手表 男女运动腕带无辐射防水防尘 蓝色	637.991596639	209	0.166666666667	0.618965440561	0.308512937089	0.0	0.0	637.991596639	http://item.jd.com/1064979645.html
206	1067499497	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 白蓝色 小码160MM	420.0	6	0.166666666667	0.569099097092	0.122715053836	0.0	0.0	420.0	http://item.jd.com/1067499497.html
206	1067499498	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 白蓝色 中码180MM	420.0	11	0.166666666667	0.546618476937	0.189656482737	0.0	0.0	420.0	http://item.jd.com/1067499498.html
206	1067499499	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 白蓝色 大码205MM	420.0	14	0.166666666667	0.569099097092	0.184072580753	0.0	0.0	420.0	http://item.jd.com/1067499499.html
206	1067499500	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑灰色 小码160MM	415.0	9	0.166666666667	0.568183762076	0.184670626302	0.0	0.0	415.0	http://item.jd.com/1067499500.html
206	1067499501	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑灰色 中码180MM	406.666666667	18	0.166666666667	0.545669142193	0.190271226557	0.0	0.0	406.666666667	http://item.jd.com/1067499501.html
206	1067499502	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑灰色 大码205MM	408.0	10	0.166666666667	0.568183762076	0.184670626302	0.0	0.0	408.0	http://item.jd.com/1067499502.html
206	1067499503	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑紫色 小码160MM	405.454545455	11	0.166666666667	0.567426598067	0.185207006964	0.0	0.0	405.454545455	http://item.jd.com/1067499503.html
206	1067499504	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑紫色 中码180MM	413.333333333	18	0.166666666667	0.544904075544	0.190811488439	0.0	0.0	413.333333333	http://item.jd.com/1067499504.html
206	1067499505	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑紫色 大码205MM	395.384615385	13	0.166666666667	0.567426598067	0.185207006964	0.0	0.0	395.384615385	http://item.jd.com/1067499505.html
206	1067499506	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 数码灰 小码160MM	420.0	4	0.166666666667	0.545172089802	0.127102084141	0.0	0.0	420.0	http://item.jd.com/1067499506.html
206	1067499507	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 数码灰 中码180MM	420.0	13	0.166666666667	0.52264956728	0.196008140791	0.0	0.0	420.0	http://item.jd.com/1067499507.html
206	1067499508	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 数码灰 大码205MM	420.0	13	0.166666666667	0.545172089802	0.190653126211	0.0	0.0	420.0	http://item.jd.com/1067499508.html
206	1067501169	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 红白色 小码160MM	420.0	8	0.166666666667	0.567060938289	0.18549332197	0.0	0.0	420.0	http://item.jd.com/1067501169.html
206	1067501170	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 红白色 中码180MM	420.0	26	0.166666666667	0.544538415767	0.25479707126	0.0	0.0	420.0	http://item.jd.com/1067501170.html
206	1067501171	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 红白色 大码205MM	420.0	6	0.166666666667	0.567060938289	0.123662214646	0.0	0.0	420.0	http://item.jd.com/1067501171.html
206	1067501172	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑白色 小码160MM	380.0	2	0.166666666667	0.567060938289	0.0618311073232	0.0	0.0	380.0	http://item.jd.com/1067501172.html
206	1067501173	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑白色 中码180MM	404.615384615	27	0.166666666667	0.544538415767	0.25479707126	0.0	0.0	404.615384615	http://item.jd.com/1067501173.html
206	1067501174	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑白色 大码205MM	391.428571429	7	0.166666666667	0.567060938289	0.123662214646	0.0	0.0	391.428571429	http://item.jd.com/1067501174.html
206	1067501175	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 灰白色 小码160MM	386.666666667	6	0.166666666667	0.567696868337	0.12335272873	0.0	0.0	386.666666667	http://item.jd.com/1067501175.html
206	1067501176	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 灰白色 中码180MM	392.307692308	13	0.166666666667	0.545174345814	0.190633574571	0.0	0.0	392.307692308	http://item.jd.com/1067501176.html
206	1067501177	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 灰白色 大码205MM	395.0	8	0.166666666667	0.567696868337	0.185029093096	0.0	0.0	395.0	http://item.jd.com/1067501177.html
206	1067501178	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 纯黑色 小码160MM	393.333333333	6	0.166666666667	0.571318356577	0.121618323067	0.0	0.0	393.333333333	http://item.jd.com/1067501178.html
206	1067501179	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 纯黑色 中码180MM	410.769230769	13	0.166666666667	0.548878269431	0.187991479626	0.0	0.0	410.769230769	http://item.jd.com/1067501179.html
206	1067501180	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 纯黑色 大码205MM	393.333333333	12	0.166666666667	0.571318356577	0.182427484601	0.0	0.0	393.333333333	http://item.jd.com/1067501180.html
206	1067501181	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 蓝灰色 小码160MM	420.0	5	0.166666666667	0.567378903313	0.123507471688	0.0	0.0	420.0	http://item.jd.com/1067501181.html
206	1067501182	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 蓝灰色 中码180MM	420.0	7	0.166666666667	0.54485638079	0.127243792672	0.0	0.0	420.0	http://item.jd.com/1067501182.html
206	1067501183	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 蓝灰色 大码205MM	420.0	13	0.166666666667	0.567378903313	0.185261207533	0.0	0.0	420.0	http://item.jd.com/1067501183.html
206	1067501184	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑红色 小码160MM	397.142857143	7	0.166666666667	0.567451168091	0.123446236064	0.0	0.0	397.142857143	http://item.jd.com/1067501184.html
206	1067501185	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑红色 中码180MM	406.0	20	0.166666666667	0.544928645569	0.190773835571	0.0	0.0	406.0	http://item.jd.com/1067501185.html
206	1067501186	CPRIME BURN 进口科技 运动款手环 时尚腕带手镯 能量平衡腕带男女款通用 黑红色 大码205MM	395.384615385	13	0.166666666667	0.567451168091	0.185169354096	0.0	0.0	395.384615385	http://item.jd.com/1067501186.html
206	1068159177	亿康云健康 APP智能手环运动手环计步器运动追踪睡眠监督颜色随机发货	690.0	3	0.166666666667	0.664374285466	0.103296630235	0.0	0.0	690.0	http://item.jd.com/1068159177.html
206	1074997069	新款Hi-PEEL智能手表 Hi910i休闲时尚智能穿戴式手表手机 黑色	956.517171717	248	0.222222222222	0.398029373403	0.425005809531	0.62	0.76	956.517171717	http://item.jd.com/1074997069.html
206	1075009446	新款Hi-PEEL智能手表 Hi777商务手表手机 银黑色	992.857142857	84	0.166666666667	0.375013648779	0.360739786127	0.0	0.0	992.857142857	http://item.jd.com/1075009446.html
206	1075012802	新款Hi-PEEL智能手表 Hi910i休闲时尚智能穿戴式手表手机 白色	871.428571429	73	0.166666666667	0.442137064898	0.336561070268	0.0	0.0	871.428571429	http://item.jd.com/1075012802.html
206	1075014612	新款Hi-PEEL智能手表 Hi777经典时尚手表手机 金黑色	1314.0	15	0.166666666667	0.374986656129	0.21650186511	0.0	0.0	1314.0	http://item.jd.com/1075014612.html
206	1075054969	新款Hi-PEEL智能手表 Hi900蓝牙手表可打电话手表 黑色	592.666666667	35	0.166666666667	0.440065743224	0.276378548292	0.0	0.0	592.666666667	http://item.jd.com/1075054969.html
206	1075383906	新款Hi-PEEL 智能手表Hi777 商务手表手机 土豪金(限量版)	1314.0	101	0.166666666667	0.487052412711	0.335638316375	0.0	0.0	1314.0	http://item.jd.com/1075383906.html
206	1075426988	CASMELY 韩国智能手镯/智能可穿戴手环 时尚靓丽 白色	698.0	2	0.166666666667	0.712760595727	0.0448574606817	0.0	0.0	698.0	http://item.jd.com/1075426988.html
206	1075427049	CASMELY 韩国智能手镯/智能可穿戴手环 时尚靓丽 蓝色	698.0	1	0.166666666667	0.699839602352	0.0	0.0	0.0	698.0	http://item.jd.com/1075427049.html
206	1075434423	CASMELY 韩国智能手镯/智能可穿戴手环 时尚靓丽 白色	688.0	1	0.166666666667	0.712760595727	0.0	0.0	0.0	688.0	http://item.jd.com/1075434423.html
206	1076033665	新款Hi-PEEL智能手表 Hi999商务智能穿戴式手表手机 银色	850.666666667	200	0.166666666667	0.416372989642	0.418379464548	0.0	0.0	850.666666667	http://item.jd.com/1076033665.html
206	1076046855	新款Hi-PEEL智能手表 Hi999商务智能穿戴式手表手机 黑色	848.0	39	0.166666666667	0.417759935172	0.277376097516	0.0	0.0	848.0	http://item.jd.com/1076046855.html
206	1076593849	亿康云健康 APP智能手环运动手环计步器运动追踪睡眠监督颜色随机发货	690.0	9	0.166666666667	0.664374285466	0.154944945353	0.0	0.0	690.0	http://item.jd.com/1076593849.html
206	1078350069	新款 Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 黑色	596.958333333	26	0.166666666667	0.44092822166	0.275449774785	0.0	0.0	596.958333333	http://item.jd.com/1078350069.html
206	1078350070	新款 Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 白色	595.142857143	16	0.166666666667	0.492758952921	0.192818771245	0.0	0.0	595.142857143	http://item.jd.com/1078350070.html
206	1078350071	新款 Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 浅蓝色	595.5	3	0.166666666667	0.490890898173	0.129401993755	0.0	0.0	595.5	http://item.jd.com/1078350071.html
206	1083022665	新型Hi-PEEL 智能手表Hi999 男人本色时尚型手表手机 黑色	858.0	69	0.166666666667	0.418002359415	0.346536303192	0.0	0.0	858.0	http://item.jd.com/1083022665.html
206	1083022666	新款Hi-PEEL 智能手表Hi999 男人本色时尚型智能穿戴式手环表手机 银色	888.0	186	0.166666666667	0.416658703927	0.418111476392	0.0	0.0	888.0	http://item.jd.com/1083022666.html
206	1083246446	新款 Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 粉红色	595.5	6	0.166666666667	0.490571643359	0.129579095742	0.0	0.0	595.5	http://item.jd.com/1083246446.html
206	1083246447	新款 Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 黄色	598.0	6	0.166666666667	0.490417901957	0.129657151921	0.0	0.0	598.0	http://item.jd.com/1083246447.html
206	1083249115	新款Hi-PEEL智能手表Hi900 蓝牙手表 可打电话 智能穿戴式手环表手机 黑色	596.425531915	99	0.166666666667	0.416614043816	0.353390382578	0.0	0.0	596.425531915	http://item.jd.com/1083249115.html
206	1083249116	新款Hi-PEEL智能手表Hi900 蓝牙手表 可打电话 智能穿戴式手环表手机 白色	596.75	45	0.166666666667	0.442721828629	0.273666858206	0.0	0.0	596.75	http://item.jd.com/1083249116.html
206	1083249117	新款Hi-PEEL智能手表Hi900 蓝牙手表 可打电话 智能穿戴式手表 粉红色	596.75	21	0.166666666667	0.462607257226	0.270531973615	0.0	0.0	596.75	http://item.jd.com/1083249117.html
206	1083249118	新款Hi-PEEL智能手表Hi900 蓝牙手表 可打电话 智能穿戴式手环表手机 浅蓝色	595.878787879	23	0.166666666667	0.442389024962	0.273736462348	0.0	0.0	595.878787879	http://item.jd.com/1083249118.html
206	1083249119	新款Hi-PEEL智能手表Hi900 蓝牙手表 可打电话手表 橙色	596.333333333	14	0.166666666667	0.490649592693	0.194452208845	0.0	0.0	596.333333333	http://item.jd.com/1083249119.html
206	1083522904	新款Hi-PEEL智能手表 Hi777G经典时尚智能穿戴式手表手机 土豪金(限量版 棕表带 大SIM卡	1314.0	27	0.166666666667	0.398208368318	0.282702454294	0.0	0.0	1314.0	http://item.jd.com/1083522904.html
206	1083522906	新款Hi-PEEL智能手表Hi777G　经典时尚穿戴式手环腕表手机可打电话设备 土豪金 黑表带 大SIM卡	1314.0	7	0.166666666667	0.398208368318	0.141351227147	0.0	0.0	1314.0	http://item.jd.com/1083522906.html
206	1085337680	克郎托天wacle手环α磁性保健户外运动时尚手环男女通用运动磁石医疗商务手镯日本进口 黑银色 M	185.0	2	0.166666666667	0.472384021524	0.0705567353115	0.0	0.0	185.0	http://item.jd.com/1085337680.html
206	1089843	唯动（vidonn） 智能手环 X5 运动计步 卡路里 睡眠管理 ios/Android/pc通用 蓝牙4.0 防水 玫红	150.5	448	0.277777777778	0.376317315798	0.521086984928	0.58	0.72	150.5	http://item.jd.com/1089843.html
206	1089920	唯动（vidonn） 智能手环 X5 运动计步 卡路里 睡眠管理 ios/Android/pc通用 蓝牙4.0 防水 炫黑	136.9	2163	0.277777777778	0.356296502228	0.607757763793	0.58	0.72	136.9	http://item.jd.com/1089920.html
206	1089921	唯动（vidonn） 智能手环 X5 运动计步 卡路里 睡眠管理 ios/Android/pc通用 蓝牙4.0 防水 宝石蓝	161.960893855	645	0.277777777778	0.356296502228	0.531788043319	0.58	0.72	161.960893855	http://item.jd.com/1089921.html
206	1091327771	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手环腕表手机　可打电话设备 玫瑰金白表带 大SIM卡	1314.0	12	0.166666666667	0.445676935248	0.201970683335	0.0	0.0	1314.0	http://item.jd.com/1091327771.html
206	1091327772	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手腕环表手机可打电话设备 土豪金 玫瑰金白表带 小SIM卡	1314.0	11	0.166666666667	0.447056760591	0.200718993894	0.0	0.0	1314.0	http://item.jd.com/1091327772.html
206	1091327773	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手环腕表手机　可打电话设备 玫瑰金黑表带 大SIM卡	1314.0	27	0.166666666667	0.445676935248	0.269294244447	0.0	0.0	1314.0	http://item.jd.com/1091327773.html
206	1091327774	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手腕环表手机可打电话设备 土豪金 玫瑰金黑表带 小SIM卡	1314.0	27	0.166666666667	0.447056760591	0.267625325192	0.0	0.0	1314.0	http://item.jd.com/1091327774.html
206	1095614078	Fitbit Flex无线蓝牙智能手环防水苹果iphone运动睡眠记录器 黑色	908.0	119	0.166666666667	0.472270234672	0.330597109856	0.0	0.0	908.0	http://item.jd.com/1095614078.html
206	1095614080	Fitbit Flex无线蓝牙智能手环防水苹果iphone运动睡眠记录器 蓝色	907.333333333	20	0.166666666667	0.494338212123	0.192028756899	0.0	0.0	907.333333333	http://item.jd.com/1095614080.html
206	1095660454	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 湖人队科比 小号内周长175mm	19.0	143	0.166666666667	0.689581778732	0.2409376541	0.0	0.0	19.0	http://item.jd.com/1095660454.html
206	1095660455	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 湖人队科比 大号内周长190mm	19.0	48	0.166666666667	0.689581778732	0.19275012328	0.0	0.0	19.0	http://item.jd.com/1095660455.html
206	1095660456	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 热火队詹姆斯 小号内周长175mm	19.0	103	0.166666666667	0.689581778732	0.2409376541	0.0	0.0	19.0	http://item.jd.com/1095660456.html
206	1095660457	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 热火队詹姆斯 大号内周长190mm	19.0	38	0.166666666667	0.689581778732	0.19275012328	0.0	0.0	19.0	http://item.jd.com/1095660457.html
206	1095660458	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 尼克斯队安东尼 小号内周长175mm	19.0	65	0.166666666667	0.689581778732	0.2409376541	0.0	0.0	19.0	http://item.jd.com/1095660458.html
206	1095660459	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 尼克斯队安东尼 大号内周长190mm	19.0	15	0.166666666667	0.689581778732	0.14456259246	0.0	0.0	19.0	http://item.jd.com/1095660459.html
206	1095660460	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 雷霆队杜兰特 小号内周长175mm	19.0	194	0.166666666667	0.689581778732	0.28912518492	0.0	0.0	19.0	http://item.jd.com/1095660460.html
206	1095660461	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 雷霆队杜兰特 大号内周长190mm	19.0	48	0.166666666667	0.689581778732	0.19275012328	0.0	0.0	19.0	http://item.jd.com/1095660461.html
206	1095660462	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 勇士队库里 小号内周长175mm	19.0	82	0.166666666667	0.689581778732	0.2409376541	0.0	0.0	19.0	http://item.jd.com/1095660462.html
206	1095660463	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 勇士队库里 大号内周长190mm	19.0	13	0.166666666667	0.689581778732	0.14456259246	0.0	0.0	19.0	http://item.jd.com/1095660463.html
206	1095660464	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 热火队韦德 小号内周长175mm	19.0	67	0.166666666667	0.689581778732	0.2409376541	0.0	0.0	19.0	http://item.jd.com/1095660464.html
206	1095660465	NBA 小号手环首发 篮球球星球迷硅胶手圈手环 男款女款通用时尚运动手腕带 热火队韦德 大号内周长190mm	19.0	22	0.166666666667	0.689581778732	0.19275012328	0.0	0.0	19.0	http://item.jd.com/1095660465.html
206	1095660466	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 骑士队欧文 小号内周长175mm	19.0	30	0.166666666667	0.689581778732	0.19275012328	0.0	0.0	19.0	http://item.jd.com/1095660466.html
206	1095660467	NBA 小号手环首发 篮球球星球迷硅胶手圈 男款女款通用时尚运动手腕带 骑士队欧文 大号内周长190mm	19.0	11	0.166666666667	0.689581778732	0.14456259246	0.0	0.0	19.0	http://item.jd.com/1095660467.html
206	1096222700	易悠智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话 手机通用伴侣 黑色	893.383934649	412	0.166666666667	0.534912169128	0.42803007003	0.0	0.0	893.383934649	http://item.jd.com/1096222700.html
206	1096222701	易悠智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话 手机通用伴侣 香槟金	887.901234568	100	0.166666666667	0.565491778284	0.291127495397	0.0	0.0	887.901234568	http://item.jd.com/1096222701.html
206	1097441	[备件条码:null]ibody 追客 智能手环 运动计步 睡眠健康管理 黑色	92.956797163	37631	0.166666666667	0.54551748427	0.608491132662	0.58	0.76	92.956797163	http://item.jd.com/1097441.html
206	1100135175	more-thing  Jawbone UP 2代智能手环 防水苹果iphone运动睡眠记 黑色 M	792.0	19	0.166666666667	0.586790606418	0.165457266436	0.0	0.0	792.0	http://item.jd.com/1100135175.html
206	1100135177	more-thing  Jawbone UP 2代智能手环 防水苹果iphone运动睡眠记 浅蓝色 S	1188.0	1	0.166666666667	0.655048549725	0.0	0.0	0.0	1188.0	http://item.jd.com/1100135177.html
